图像,提示词编号,提示词文本,总分,面积得分,连通域得分,边界得分,时序得分,前背景对比得分,下方泄漏得分,侧边泄漏得分,语义门控启用,语义门控总修正,目标框得分,垂直覆盖得分,花盆重叠惩罚,侧边干扰惩罚,中心先验得分,面积比例,连通域数量,边界密度,时序IoU,前背景对比,下方区域占比,侧边区域占比,SAM3原始分数
0000.jpg,P1,green plant,1.363977835373074,0.5722488377090169,1.0,0.7118274572135602,1.0,1.0,1.0,0.693147813772349,1,0.5071625763885587,0.8481819911753878,0.6717408274785324,0.0,0.0,0.8938553053103714,0.23603829089506173,1,8.096696463901168,1.0,0.2844099998474121,0.0,0.0057707748917660475,0.925781
0000.jpg,P2,entire plant excluding pot,1.5142469070315916,0.8316289654633535,1.0,0.7263572025334047,1.0,1.0,0.4999599334004078,0.9707321289653383,1,0.60264967343224,0.9993144119326114,1.0,0.08445433822481835,0.0,0.982259307232714,0.33849344135802467,1,7.534661913234365,1.0,0.33709022402763367,0.04000320558484115,0.004120601225245762,0.929688
0000.jpg,P3,leaves and stems,1.365751441819762,0.5746829949015471,1.0,0.7156616391620058,1.0,1.0,1.0,0.7125585863162665,1,0.5076825150070514,0.8496002959321775,0.6721311475409836,0.0,0.0,0.8933880487341221,0.2369997829861111,1,7.946167442226925,1.0,0.28344032168388367,0.0,0.00561357350372958,0.726562
0000.jpg,P4,crop seedling,0.5904761904761905,0.0,1.0,0.9523809523809523,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,
0000.jpg,P5,plant body without background,1.3637957547952775,0.5704617542780122,1.0,0.7150159234811926,1.0,1.0,1.0,0.7428183807439825,1,0.5067002192434364,0.8471407153946977,0.6717408274785324,0.0,0.0,0.892876199091564,0.2353323929398148,1,7.971405031969292,1.0,0.2834055423736572,0.0,0.005384896367257002,0.470703
0001.jpg,P1,green plant,1.3253486941323458,0.58465983454446,1.0,0.7205357465916734,0.8081169917351142,1.0,1.0,0.3883139998056932,1,0.5026861795580962,0.8497482494719102,0.6656050955414012,0.0,0.0,0.8546537504547549,0.24094063464506174,1,7.757123910375499,0.8081169917351142,0.2881259620189667,0.0,0.010300942026302278,0.341797;0.933594
0001.jpg,P2,entire plant excluding pot,1.4869998509960631,0.8456561205852476,1.0,0.7304072280796473,0.842396331061075,1.0,0.7402607139151188,0.5453525083612041,1,0.6033079150508691,0.9993983188630011,1.0,0.0695447821788736,0.0,0.9438193810248082,0.34403416763117284,1,7.381985324245859,0.842396331061075,0.3422407805919647,0.027017508323821812,0.007334705422039931,0.894531
0001.jpg,P3,leaves and stems,1.326264460224067,0.5880932933856853,1.0,0.7162187311841208,0.8096709935742782,1.0,1.0,0.3852227333716695,1,0.5034678565952502,0.8517169263509387,0.6656050955414012,0.0,0.0,0.855580151749694,0.24229685088734568,1,7.924430246237904,0.8096709935742782,0.28844350576400757,0.0,0.010383603181956375,0.726562
0001.jpg,P4,crop seedling,0.5904761904761905,0.0,1.0,0.9523809523809523,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,
0001.jpg,P5,plant body without background,1.3256355109082667,0.584561857809814,1.0,0.721494140375947,0.8095377707209743,1.0,1.0,0.3897473057980202,1,0.5025167571269197,0.8496920715647035,0.6652070063694268,0.0,0.0,0.853872709327766,0.24090193383487654,1,7.720252848593693,0.8095377707209743,0.2878059148788452,0.0,0.010263060040427659,0.546875
0002.jpg,P1,green plant,1.2408695716276807,0.5136950719839037,1.0,0.7656488314645722,0.5569497901823713,1.0,1.0,0.13468250457596095,1,0.4736108329015113,0.8188905156834392,0.5878136200716846,0.0,0.0,0.8119270079940435,0.21290955343364198,1,6.121635896371684,0.5569497901823713,0.2767896354198456,0.0,0.02969947739384368,0.957031
0002.jpg,P2,entire plant excluding pot,1.4716942431184168,0.8197173142287857,1.0,0.7761636038542153,0.6610465590369818,1.0,1.0,0.21112395622831434,1,0.6203087476944203,0.9999396874146775,1.0,0.0006367899142302138,0.0,0.9052089407355235,0.33378833912037037,1,5.7677632662566145,0.6610465590369818,0.3287739157676697,0.0,0.018946215633029857,0.820312
0002.jpg,P3,leaves and stems,0.3904761904761905,0.0,1.0,0.9523809523809523,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,
0002.jpg,P4,crop seedling,0.5904761904761905,0.0,1.0,0.9523809523809523,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,
0002.jpg,P5,plant body without background,0.3904761904761905,0.0,1.0,0.9523809523809523,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,
0003.jpg,P1,green plant,0.8923516590745912,0.5709913170026566,1.0,0.7231160254821674,0.6384474971126121,1.0,1.0,1.0,1,0.10584069115510396,0.0,0.043461082576056895,0.0,0.0,0.9801769629141371,0.23554157021604938,1,7.65807878018493,0.6384474971126121,0.2516976296901703,0.0,0.00363212733329375,0.949219;0.343750
0003.jpg,P2,entire plant excluding pot,0.9967904809443155,0.8372237117127677,1.0,0.7360275270765372,0.6112042623659011,1.0,1.0,0.6342921272655855,1,0.1598993807132744,0.0,0.3785065191623864,0.003401712002774308,0.0,0.9278872086487714,0.34070336612654323,1,7.172896752162182,0.6112042623659011,0.3044275939464569,0.0,0.00630624254670144,0.722656
