method,frame,mask_path,gt_path,precision,recall,f1,miou,iou_fg,hd95_px,boundary_f1,area_ratio,component_count,temporal_iou,outside_nonblack_ratio,leakage_energy
A2_old,0000,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A2_spnp/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0000.png,0.9932459088078863,0.9633322867136843,0.9780604269136801,0.9719536128222275,0.9570628759975289,11.48632526397705,0.4742057754552435,0.2282888454861111,1,,0.0020165299003497747,0.0015418836805555555
A2_old,0025,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A2_spnp/mask_0025.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0025.png,0.9953141248007318,0.9849816108045191,0.9901209120193143,0.9849800389570147,0.9804351073346027,12.323699951171875,0.493246367291944,0.3458503327546296,1,0.39578317049186573,0.002491249029085638,0.0016206114969135803
A2_old,0050,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A2_spnp/mask_0050.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0050.png,0.9935971024762804,0.9659304944119866,0.97956848575678,0.9738101356416544,0.9599551484680037,60.906497955322266,0.4082443883094942,0.2296820746527778,1,0.607696960471172,0.0019255665448361966,0.001470630787037037
A2_old,0075,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A2_spnp/mask_0075.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0075.png,0.9948422870434548,0.954314498861818,0.9741570564991574,0.9657161739070736,0.9496161792317843,286.860595703125,0.30984652232690174,0.256567684220679,1,0.30917184732760994,0.001806466478493075,0.0013233024691358024
A2_old,0100,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A2_spnp/mask_0100.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0100.png,0.9968852962940933,0.9725039391678059,0.9845436951594702,0.9783996359381703,0.9695579125032718,48.88051986694336,0.4561943439583091,0.2898438705632716,1,0.33786159690070766,0.0012843807262617264,0.0009027777777777777
A5_old,0000,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A5_full_rap_fsam3/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0000.png,0.9932459088078863,0.9633322867136843,0.9780604269136801,0.9719536128222275,0.9570628759975289,11.48632526397705,0.4742057754552435,0.2282888454861111,1,,0.0020165299003497747,0.0015418836805555555
A5_old,0025,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A5_full_rap_fsam3/mask_0025.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0025.png,0.9953141248007318,0.9849816108045191,0.9901209120193143,0.9849800389570147,0.9804351073346027,12.323699951171875,0.493246367291944,0.3458503327546296,1,0.39578317049186573,0.002491249029085638,0.0016206114969135803
A5_old,0050,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A5_full_rap_fsam3/mask_0050.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0050.png,0.9935971024762804,0.9659304944119866,0.97956848575678,0.9738101356416544,0.9599551484680037,60.906497955322266,0.4082443883094942,0.2296820746527778,1,0.607696960471172,0.0019255665448361966,0.001470630787037037
A5_old,0075,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A5_full_rap_fsam3/mask_0075.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0075.png,0.9948422870434548,0.954314498861818,0.9741570564991574,0.9657161739070736,0.9496161792317843,286.860595703125,0.30984652232690174,0.256567684220679,1,0.30917184732760994,0.001806466478493075,0.0013233024691358024
A5_old,0100,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/method_masks/E3_A5_full_rap_fsam3/mask_0100.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0100.png,0.9968852962940933,0.9725039391678059,0.9845436951594702,0.9783996359381703,0.9695579125032718,48.88051986694336,0.4561943439583091,0.2898438705632716,1,0.33786159690070766,0.0012843807262617264,0.0009027777777777777
A1s_A5c_v2,0000,00-论文优化重构/数据管理/03-分割Mask/05-RAP-FSAM3掩膜/KongQueZhuYu_GT5_A5c_v2_候选复用冒烟/最终掩膜/mask_0000.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0000.png,0.9957954875423639,0.952057478370572,0.9734354260133133,0.9662412372324563,0.9482456833991016,15.062299728393555,0.33877287192672256,0.2250393036265432,1,,0.001237448327308236,0.0009461805555555556
A1s_A5c_v2,0025,00-论文优化重构/数据管理/03-分割Mask/05-RAP-FSAM3掩膜/KongQueZhuYu_GT5_A5c_v2_候选复用冒烟/最终掩膜/mask_0025.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0025.png,0.9311157308138651,0.8849099583159836,0.9074250298041241,0.8695932626363323,0.8305379992747242,289.8472900390625,0.3689254944681817,0.3321357783564815,1,0.42707866601490185,0.03517012754816949,0.022878930362654322
A1s_A5c_v2,0050,00-论文优化重构/数据管理/03-分割Mask/05-RAP-FSAM3掩膜/KongQueZhuYu_GT5_A5c_v2_候选复用冒烟/最终掩膜/mask_0050.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0050.png,0.9946705631182886,0.9604999078912924,0.9772866340027846,0.9709688067409541,0.955582146958511,48.715511322021484,0.36561391194375764,0.2281442901234568,1,0.5397861483138413,0.0015920100512111038,0.0012158805941358025
A1s_A5c_v2,0075,00-论文优化重构/数据管理/03-分割Mask/05-RAP-FSAM3掩膜/KongQueZhuYu_GT5_A5c_v2_候选复用冒烟/最终掩膜/mask_0075.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0075.png,0.995864106351551,0.9497058757240415,0.9722374439759349,0.9632641902238903,0.9459747665229885,290.3199462890625,0.2892765636357258,0.25506667148919754,1,0.30760020423377266,0.0014401040166558317,0.0010549286265432098
A1s_A5c_v2,0100,00-论文优化重构/数据管理/03-分割Mask/05-RAP-FSAM3掩膜/KongQueZhuYu_GT5_A5c_v2_候选复用冒烟/最终掩膜/mask_0100.png,00-论文优化重构/数据管理/05-评测结果/S21_KongQueZhuYu_E2_E3/gt_masks/mask_0100.png,0.997484314550885,0.9692410137671024,0.9831598691810479,0.9765113069518239,0.9668775251712592,48.88051986694336,0.41401555381740784,0.28869791666666667,1,0.3367867923051935,0.0010332678278579916,0.0007262731481481482
