图像,提示词编号,提示词文本,总分,面积得分,连通域得分,边界得分,时序得分,前背景对比得分,下方泄漏得分,侧边泄漏得分,语义门控启用,语义门控总修正,目标框得分,垂直覆盖得分,花盆重叠惩罚,侧边干扰惩罚,中心先验得分,面积比例,连通域数量,边界密度,时序IoU,前背景对比,下方区域占比,侧边区域占比,SAM3原始分数
0000.jpg,P1,green plant,1.063423923770641,0.3400210848374745,1.0,0.7103303084139994,1.0,0.4250105917453766,1.0,0.6612075680154674,1,0.3683515267712708,0.6171657721765613,0.38718741219443664,0.0,0.0,0.8264977231447577,0.14430832851080247,1,8.155915301791499,1.0,0.10625264793634415,0.0,0.006049537533282482,0.871094;0.304688
0000.jpg,P2,entire plant excluding pot,1.0845330408108622,0.42764647063994365,1.0,0.7218552623874253,1.0,0.2761484980583191,1.0,0.8097323693902605,1,0.3994029945937245,0.6452677185979939,0.502669289126159,0.0,0.0,0.8307882104171803,0.17892035590277777,1,7.7063852576942855,1.0,0.06903712451457977,0.0,0.004939903789460775,0.914062
0000.jpg,P3,leaves and stems,1.065232114164906,0.34354641594389757,1.0,0.7105816441570529,1.0,0.42532384395599365,1.0,0.6750459433040078,1,0.36934173335351717,0.6182963653826652,0.3899971902219725,0.0,0.0,0.8273851122962934,0.1457008342978395,1,8.145956435063207,1.0,0.10633096098899841,0.0,0.0059255226102419446,0.812500;0.316406
0000.jpg,P4,crop seedling,0.5904761904761905,0.0,1.0,0.9523809523809523,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,
0000.jpg,P5,plant body without background,1.064398965139993,0.3414299963861541,1.0,0.7107491820867322,1.0,0.42573773860931396,1.0,0.6672591975565736,1,0.3688155817235529,0.6176176179115721,0.38859230120820454,0.0,0.0,0.8270280123702584,0.14486484857253087,1,8.139321864966162,1.0,0.10643443465232849,0.0,0.005994671957535452,0.326172
0001.jpg,P1,green plant,1.0474151816435773,0.33511187050711044,1.0,0.7097931667438229,0.9348795652778896,0.4221203625202179,1.0,0.6247147202750959,1,0.36703418863376913,0.61559138258753,0.3854196100593388,0.0,0.0,0.8220167491745265,0.14236918885030864,1,8.177222516455078,0.9348795652778896,0.10553009063005447,0.0,0.006402922598395924,0.851562
0001.jpg,P2,entire plant excluding pot,1.0714108878414748,0.4228071524847632,1.0,0.7224517076544056,0.9471839160820712,0.27264082431793213,1.0,0.766874902063202,1,0.39839416773364034,0.6437157506053814,0.5024018084204578,0.0,0.0,0.8266132950607449,0.17700882523148148,1,7.683511282621632,0.9471839160820712,0.06816020607948303,0.0,0.005215974586257017,0.839844
0001.jpg,P3,leaves and stems,1.049171967627915,0.33781981315439913,1.0,0.7135617240317729,0.9351257141012813,0.4212148189544678,1.0,0.6260136806103657,1,0.36762755357953064,0.6164598349588102,0.38654987284543657,0.0,0.0,0.822876342317685,0.14343882619598766,1,8.028409213145322,0.9351257141012813,0.10530370473861694,0.0,0.006389636718641652,0.839844
0001.jpg,P4,crop seedling,0.5904761904761905,0.0,1.0,0.9523809523809523,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,
0001.jpg,P5,plant body without background,1.0482139041579055,0.3361236863181747,1.0,0.7093412219532579,0.934513948858914,0.4236716628074646,1.0,0.6261372108393919,1,0.3674838001703432,0.615915877584238,0.38711500423848544,0.0,0.0,0.8223254225293251,0.14276885609567902,1,8.195175158335719,0.934513948858914,0.10591791570186615,0.0,0.006388376111104543,0.375000
0002.jpg,P1,green plant,1.0313948764426408,0.32624268684560087,1.0,0.7089020966176768,0.8680192801881572,0.4231649935245514,1.0,0.6460855419997196,1,0.3661290650074437,0.6147066111044055,0.38334284084426695,0.0,0.0,0.8198003976893377,0.13886586130401235,1,8.212640497784205,0.8680192801881572,0.10579124838113785,0.0,0.006191130647529235,0.878906
0002.jpg,P2,entire plant excluding pot,1.0575717574511896,0.41204069971870605,1.0,0.7223314017063511,0.8964781251532138,0.27047213912010193,1.0,0.7938548476454294,1,0.3973072843115152,0.6427007608938561,0.49942954934398176,0.0,0.0,0.8246469911674887,0.1727560763888889,1,7.688122034781181,0.8964781251532138,0.06761803478002548,0.0,0.005038704508593713,0.910156
0002.jpg,P3,leaves and stems,1.0280096240981433,0.33537833059853106,1.0,0.6936754370662361,0.8587079455275791,0.4188551604747772,1.0,0.5392994865944096,1,0.3666862493647186,0.6176873861955586,0.38391329150028525,0.0,0.0,0.8139127172622171,0.14247444058641975,1,8.831927629708305,0.8587079455275791,0.1047137901186943,0.0,0.007417029126542217,0.824219
0002.jpg,P4,crop seedling,0.5904761904761905,0.0,1.0,0.9523809523809523,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,
0002.jpg,P5,plant body without background,1.0319086216105042,0.3271897952805126,1.0,0.7079649200255808,0.8681725390471505,0.42454102635383606,1.0,0.6446620150711694,1,0.36633496546908834,0.6150156333591864,0.38362806617227607,0.0,0.0,0.8202644188236341,0.13923996913580247,1,8.249987300609956,0.8681725390471505,0.10613525658845901,0.0,0.006204801751129091,0.378906
0003.jpg,P1,green plant,1.0191686229269192,0.31562854059228007,1.0,0.7113336296998412,0.8186651725166169,0.42357251048088074,1.0,0.8332965311450952,1,0.36532865226899564,0.6121611520939257,0.3804976851851852,0.0,0.0,0.825826657027883,0.13467327353395062,1,8.116201969024473,0.8186651725166169,0.10589312762022018,0.0,0.004800211989966286,0.316406;0.898438
0003.jpg,P2,entire plant excluding pot,1.0394123557877442,0.4050855724527269,1.0,0.698321389253938,0.8418601366707179,0.26897430419921875,1.0,0.9046485966319165,1,0.3965640752724239,0.6415899569322319,0.4973958333333333,0.0,0.0,0.8247634034614275,0.17000880111882716,1,8.640107990057835,0.8418601366707179,0.06724357604980469,0.0,0.004421606372786449,0.890625
