image,label,x,y,source
CaoMei1_0000.jpg,1,1153,1542,distance_transform
CaoMei1_0000.jpg,1,1158,1628,distance_transform
CaoMei1_0000.jpg,1,1105,1470,distance_transform
CaoMei1_0000.jpg,1,1163,1714,distance_transform
CaoMei1_0000.jpg,1,1064,1392,distance_transform
CaoMei1_0000.jpg,0,1510,512,outer_ring
CaoMei1_0000.jpg,0,1605,699,outer_ring
CaoMei1_0000.jpg,0,958,849,outer_ring
CaoMei1_0000.jpg,0,1440,1071,outer_ring
CaoMei1_0000.jpg,0,742,1250,outer_ring
CaoMei1_0000.jpg,0,769,1577,outer_ring
CaoMei1_0000.jpg,0,1490,1965,outer_ring
CaoMei1_0000.jpg,0,1158,2158,outer_ring
CaoMei1_0025.jpg,1,1279,1824,distance_transform
CaoMei1_0025.jpg,1,1290,1910,distance_transform
CaoMei1_0025.jpg,1,1226,1755,distance_transform
CaoMei1_0025.jpg,1,1301,1996,distance_transform
CaoMei1_0025.jpg,1,1311,2082,distance_transform
CaoMei1_0025.jpg,0,1771,771,outer_ring
CaoMei1_0025.jpg,0,1573,976,outer_ring
CaoMei1_0025.jpg,0,906,1185,outer_ring
CaoMei1_0025.jpg,0,1491,1322,outer_ring
CaoMei1_0025.jpg,0,1671,1470,outer_ring
CaoMei1_0025.jpg,0,854,1808,outer_ring
CaoMei1_0025.jpg,0,985,2242,outer_ring
CaoMei1_0025.jpg,0,1315,2479,outer_ring
CaoMei1_0050.jpg,1,1296,1946,distance_transform
CaoMei1_0050.jpg,1,1291,2032,distance_transform
CaoMei1_0050.jpg,1,1287,2118,distance_transform
CaoMei1_0050.jpg,1,1347,1876,distance_transform
CaoMei1_0050.jpg,1,1283,2204,distance_transform
CaoMei1_0050.jpg,0,803,1203,outer_ring
CaoMei1_0050.jpg,0,873,1356,outer_ring
CaoMei1_0050.jpg,0,1509,1479,outer_ring
CaoMei1_0050.jpg,0,1139,1628,outer_ring
CaoMei1_0050.jpg,0,1722,1812,outer_ring
CaoMei1_0050.jpg,0,1608,2076,outer_ring
CaoMei1_0050.jpg,0,1024,2375,outer_ring
CaoMei1_0050.jpg,0,1287,2504,outer_ring
CaoMei1_0075.jpg,1,759,1541,distance_transform
CaoMei1_0075.jpg,1,766,1627,distance_transform
CaoMei1_0075.jpg,1,728,1460,distance_transform
CaoMei1_0075.jpg,1,772,1713,distance_transform
CaoMei1_0075.jpg,1,780,1799,distance_transform
CaoMei1_0075.jpg,0,512,873,outer_ring
CaoMei1_0075.jpg,0,164,1025,outer_ring
CaoMei1_0075.jpg,0,129,1093,outer_ring
CaoMei1_0075.jpg,0,1112,1183,outer_ring
CaoMei1_0075.jpg,0,1123,1408,outer_ring
CaoMei1_0075.jpg,0,441,1688,outer_ring
CaoMei1_0075.jpg,0,1067,2030,outer_ring
CaoMei1_0075.jpg,0,776,2195,outer_ring
CaoMei1_0100.jpg,1,788,571,distance_transform
CaoMei1_0100.jpg,1,732,504,distance_transform
CaoMei1_0100.jpg,1,808,655,distance_transform
CaoMei1_0100.jpg,1,825,740,distance_transform
CaoMei1_0100.jpg,1,844,824,distance_transform
CaoMei1_0100.jpg,0,373,0,outer_ring
CaoMei1_0100.jpg,0,729,93,outer_ring
CaoMei1_0100.jpg,0,1074,273,outer_ring
CaoMei1_0100.jpg,0,297,434,outer_ring
CaoMei1_0100.jpg,0,332,684,outer_ring
CaoMei1_0100.jpg,0,1187,927,outer_ring
CaoMei1_0100.jpg,0,1116,1184,outer_ring
CaoMei1_0100.jpg,0,873,1313,outer_ring
ChangShouHua2_0000.jpg,1,1245,959,distance_transform
ChangShouHua2_0000.jpg,1,1227,1044,distance_transform
ChangShouHua2_0000.jpg,1,1202,884,distance_transform
ChangShouHua2_0000.jpg,1,1181,1117,distance_transform
ChangShouHua2_0000.jpg,1,788,1709,distance_transform
ChangShouHua2_0000.jpg,0,1755,0,outer_ring
ChangShouHua2_0000.jpg,0,1633,236,outer_ring
ChangShouHua2_0000.jpg,0,712,460,outer_ring
ChangShouHua2_0000.jpg,0,2088,877,outer_ring
ChangShouHua2_0000.jpg,0,1922,1085,outer_ring
ChangShouHua2_0000.jpg,0,1555,1541,outer_ring
ChangShouHua2_0000.jpg,0,319,2082,outer_ring
