BaiZhang	0028	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0028.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0028.jpg
BaiZhang	0029	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0029.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0029.jpg
BaiZhang	0030	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0030.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0030.jpg
BaiZhang	0031	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0031.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0031.jpg
BaiZhang	0032	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0032.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0032.jpg
BaiZhang	0033	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0033.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0033.jpg
BaiZhang	0034	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0034.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0034.jpg
BaiZhang	0035	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0035.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0035.jpg
BaiZhang	0036	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0036.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0036.jpg
BaiZhang	0037	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0037.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0037.jpg
BaiZhang	0038	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0038.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0038.jpg
BaiZhang	0039	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0039.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0039.jpg
BaiZhang	0040	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0040.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0040.jpg
BaiZhang	0041	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0041.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0041.jpg
BaiZhang	0042	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/BaiZhang/0042.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/BaiZhang_0042.jpg
DouBanLv2	0032	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0032.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0032.jpg
DouBanLv2	0033	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0033.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0033.jpg
DouBanLv2	0034	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0034.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0034.jpg
DouBanLv2	0035	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0035.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0035.jpg
DouBanLv2	0036	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0036.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0036.jpg
DouBanLv2	0037	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0037.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0037.jpg
DouBanLv2	0038	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0038.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0038.jpg
DouBanLv2	0039	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0039.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0039.jpg
DouBanLv2	0040	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0040.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0040.jpg
DouBanLv2	0041	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0041.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0041.jpg
DouBanLv2	0042	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0042.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0042.jpg
DouBanLv2	0043	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0043.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0043.jpg
DouBanLv2	0044	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0044.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0044.jpg
DouBanLv2	0045	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0045.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0045.jpg
DouBanLv2	0046	/data/fj/F2DMAS/00-论文优化重构/数据管理/01-输入图像/01-raw_frames/DouBanLv2/0046.jpg	/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/00_input_trackA/DouBanLv2_0046.jpg
