图像,提示词编号,提示词文本,总分,面积得分,连通域得分,边界得分,时序得分,前背景对比得分,下方泄漏得分,侧边泄漏得分,语义门控启用,语义门控总修正,目标框得分,垂直覆盖得分,花盆重叠惩罚,侧边干扰惩罚,中心先验得分,面积比例,连通域数量,边界密度,时序IoU,前背景对比,下方区域占比,侧边区域占比,SAM3原始分数
0000.jpg,P1,green plant,0.9530216236955741,0.1239115730973589,1.0,0.7390795670088032,1.0,0.21197783946990967,1.0,1.0,1,0.33802782778035967,0.5609156952911983,0.262314898760955,0.0,0.0,0.9449065265146839,0.05894507137345679,1,7.060685875735733,1.0,0.05299445986747742,0.0,0.0,0.371094;0.427734;0.949219
0000.jpg,P2,entire plant excluding pot,1.0548857218967869,0.29800768430614155,1.0,0.7491946395135861,1.0,0.20830793678760529,1.0,1.0,1,0.4037836697753202,0.63198267746281,0.4886672710788758,0.0,0.0,0.9462962386913911,0.12771303530092593,1,6.695332487943296,1.0,0.05207698419690132,0.0,0.0,0.949219
0000.jpg,P3,leaves and stems,0.9523437275492594,0.12352027660571963,1.0,0.7361780832831237,1.0,0.21185509860515594,1.0,1.0,1,0.33803303585045946,0.5607559659290542,0.26261710486551826,0.0,0.0,0.9449736889949722,0.05879050925925926,1,7.16733960729483,1.0,0.052963774651288986,0.0,0.0,0.351562;0.333984;0.785156;0.460938
0000.jpg,P4,crop seedling,0.9540455530381784,0.12515413785357077,1.0,0.7405025585768436,1.0,0.21302546560764313,1.0,1.0,1,0.338309120630567,0.5614229170020318,0.26261710486551826,0.0,0.0,0.9454002080406257,0.05943588445216049,1,7.008684532350008,1.0,0.05325636640191078,0.0,0.0,0.671875
0000.jpg,P5,plant body without background,0.952095339388312,0.12341527973120792,1.0,0.7356828665513019,1.0,0.21138085424900055,1.0,1.0,1,0.3379995392820099,0.5607131056321919,0.26261710486551826,0.0,0.0,0.944788734349494,0.05874903549382716,1,7.1856269995181785,1.0,0.05284521356225014,0.0,0.0,0.753906
0025.jpg,P1,green plant,0.6573445718316777,0.11660482839115482,1.0,0.7384639178714113,0.17044898199581093,0.8230059146881104,1.0,1.0,1,0.08763984324238024,0.0,0.0,0.0,0.0,0.8763984324238023,0.056058907214506175,1,7.083246067931241,0.17044898199581093,0.2057514786720276,0.0,0.0,0.804688;0.871094
0025.jpg,P2,entire plant excluding pot,0.739749615115906,0.3045989851929989,1.0,0.7527172585346229,0.44822179802180656,0.9279463291168213,0.7408993076975804,1.0,1,0.05305274094265596,0.0,0.0,0.11318181734076666,0.0,0.8700728614488594,0.13031659915123456,1,6.570401798592554,0.44822179802180656,0.23198658227920532,0.026994221471406184,0.0,0.664062;0.953125
0025.jpg,P3,leaves and stems,0.6567095395614557,0.1168746459407719,1.0,0.7382079028583417,0.16934795512408574,0.8208929300308228,1.0,1.0,1,0.08764485277065125,0.0,0.0,0.0,0.0,0.8764485277065124,0.05616548514660494,1,7.092638703216237,0.16934795512408574,0.2052232325077057,0.0,0.0,0.570312;0.812500
0025.jpg,P4,crop seedling,0.6572776459746756,0.11745457053836528,1.0,0.7368900483137405,0.17413477672662744,0.8197013139724731,1.0,1.0,1,0.08764150406443441,0.0,0.0,0.0,0.0,0.8764150406443441,0.05639455536265432,1,7.141091192324989,0.17413477672662744,0.2049253284931183,0.0,0.0,0.498047
0025.jpg,P5,plant body without background,0.6569274418973902,0.11669395364510082,1.0,0.7372473727483103,0.16946647170545634,0.8230476379394531,1.0,1.0,1,0.08763635468972597,0.0,0.0,0.0,0.0,0.8763635468972597,0.05609411168981481,1,7.127936618402603,0.16946647170545634,0.20576190948486328,0.0,0.0,0.457031;0.679688
