image,label,x,y,source
CaoMei1_0000.jpg,1,1154,1569,distance_transform
CaoMei1_0000.jpg,1,1159,1655,distance_transform
CaoMei1_0000.jpg,1,1108,1496,distance_transform
CaoMei1_0000.jpg,1,1163,1741,distance_transform
CaoMei1_0000.jpg,1,1069,1419,distance_transform
CaoMei1_0000.jpg,0,1507,515,outer_ring
CaoMei1_0000.jpg,0,1149,699,outer_ring
CaoMei1_0000.jpg,0,959,852,outer_ring
CaoMei1_0000.jpg,0,1437,1063,outer_ring
CaoMei1_0000.jpg,0,1608,1243,outer_ring
CaoMei1_0000.jpg,0,1548,1566,outer_ring
CaoMei1_0000.jpg,0,854,1961,outer_ring
CaoMei1_0000.jpg,0,1151,2161,outer_ring
CaoMei1_0025.jpg,1,1276,1799,distance_transform
CaoMei1_0025.jpg,1,1286,1885,distance_transform
CaoMei1_0025.jpg,1,1226,1729,distance_transform
CaoMei1_0025.jpg,1,1298,1971,distance_transform
CaoMei1_0025.jpg,1,1177,1655,distance_transform
CaoMei1_0025.jpg,0,1766,772,outer_ring
CaoMei1_0025.jpg,0,1758,977,outer_ring
CaoMei1_0025.jpg,0,1666,1185,outer_ring
CaoMei1_0025.jpg,0,781,1324,outer_ring
CaoMei1_0025.jpg,0,808,1473,outer_ring
CaoMei1_0025.jpg,0,859,1815,outer_ring
CaoMei1_0025.jpg,0,1668,2245,outer_ring
CaoMei1_0025.jpg,0,1361,2478,outer_ring
CaoMei1_0050.jpg,1,1295,1952,distance_transform
CaoMei1_0050.jpg,1,1291,2038,distance_transform
CaoMei1_0050.jpg,1,1287,2124,distance_transform
CaoMei1_0050.jpg,1,1351,1885,distance_transform
CaoMei1_0050.jpg,1,1277,2210,distance_transform
CaoMei1_0050.jpg,0,820,1202,outer_ring
CaoMei1_0050.jpg,0,1182,1358,outer_ring
CaoMei1_0050.jpg,0,1475,1484,outer_ring
CaoMei1_0050.jpg,0,1627,1628,outer_ring
CaoMei1_0050.jpg,0,870,1803,outer_ring
CaoMei1_0050.jpg,0,974,2071,outer_ring
CaoMei1_0050.jpg,0,1022,2373,outer_ring
CaoMei1_0050.jpg,0,1287,2504,outer_ring
CaoMei1_0075.jpg,1,759,1541,distance_transform
CaoMei1_0075.jpg,1,766,1627,distance_transform
CaoMei1_0075.jpg,1,728,1460,distance_transform
CaoMei1_0075.jpg,1,772,1713,distance_transform
CaoMei1_0075.jpg,1,780,1799,distance_transform
CaoMei1_0075.jpg,0,512,873,outer_ring
CaoMei1_0075.jpg,0,163,1025,outer_ring
CaoMei1_0075.jpg,0,129,1093,outer_ring
CaoMei1_0075.jpg,0,1118,1183,outer_ring
CaoMei1_0075.jpg,0,1124,1408,outer_ring
CaoMei1_0075.jpg,0,1091,1688,outer_ring
CaoMei1_0075.jpg,0,1066,2030,outer_ring
CaoMei1_0075.jpg,0,776,2195,outer_ring
CaoMei1_0100.jpg,1,820,716,distance_transform
CaoMei1_0100.jpg,1,839,802,distance_transform
CaoMei1_0100.jpg,1,759,654,distance_transform
CaoMei1_0100.jpg,1,651,508,distance_transform
CaoMei1_0100.jpg,1,856,887,distance_transform
CaoMei1_0100.jpg,0,372,0,outer_ring
CaoMei1_0100.jpg,0,312,99,outer_ring
CaoMei1_0100.jpg,0,1068,281,outer_ring
CaoMei1_0100.jpg,0,302,403,outer_ring
CaoMei1_0100.jpg,0,1196,647,outer_ring
CaoMei1_0100.jpg,0,1197,902,outer_ring
CaoMei1_0100.jpg,0,1128,1177,outer_ring
CaoMei1_0100.jpg,0,866,1317,outer_ring
ChangShouHua2_0000.jpg,1,1245,959,distance_transform
ChangShouHua2_0000.jpg,1,1227,1044,distance_transform
ChangShouHua2_0000.jpg,1,1202,884,distance_transform
ChangShouHua2_0000.jpg,1,1181,1117,distance_transform
ChangShouHua2_0000.jpg,1,788,1709,distance_transform
ChangShouHua2_0000.jpg,0,1755,0,outer_ring
ChangShouHua2_0000.jpg,0,1798,236,outer_ring
ChangShouHua2_0000.jpg,0,721,460,outer_ring
ChangShouHua2_0000.jpg,0,2096,877,outer_ring
ChangShouHua2_0000.jpg,0,1930,1085,outer_ring
ChangShouHua2_0000.jpg,0,1565,1541,outer_ring
ChangShouHua2_0000.jpg,0,326,2082,outer_ring
ChangShouHua2_0000.jpg,0,708,2583,outer_ring
ChangShouHua2_0025.jpg,1,923,1374,distance_transform
ChangShouHua2_0025.jpg,1,942,1290,distance_transform
ChangShouHua2_0025.jpg,1,909,1459,distance_transform
ChangShouHua2_0025.jpg,1,856,1284,distance_transform
ChangShouHua2_0025.jpg,1,1005,1400,distance_transform
ChangShouHua2_0025.jpg,0,1278,301,outer_ring
ChangShouHua2_0025.jpg,0,1369,560,outer_ring
ChangShouHua2_0025.jpg,0,1273,670,outer_ring
ChangShouHua2_0025.jpg,0,780,780,outer_ring
ChangShouHua2_0025.jpg,0,108,1088,outer_ring
ChangShouHua2_0025.jpg,0,1833,1481,outer_ring
ChangShouHua2_0025.jpg,0,534,1894,outer_ring
ChangShouHua2_0025.jpg,0,890,2357,outer_ring
ChangShouHua2_0050.jpg,1,839,1065,distance_transform
ChangShouHua2_0050.jpg,1,1225,1535,distance_transform
ChangShouHua2_0050.jpg,1,1235,1621,distance_transform
ChangShouHua2_0050.jpg,1,1245,1707,distance_transform
ChangShouHua2_0050.jpg,1,754,1082,distance_transform
ChangShouHua2_0050.jpg,0,167,335,outer_ring
ChangShouHua2_0050.jpg,0,407,519,outer_ring
ChangShouHua2_0050.jpg,0,539,631,outer_ring
ChangShouHua2_0050.jpg,0,1244,731,outer_ring
ChangShouHua2_0050.jpg,0,1262,1034,outer_ring
ChangShouHua2_0050.jpg,0,144,1337,outer_ring
ChangShouHua2_0050.jpg,0,1614,1722,outer_ring
ChangShouHua2_0050.jpg,0,1322,2179,outer_ring
ChangShouHua2_0075.jpg,1,906,797,distance_transform
ChangShouHua2_0075.jpg,1,879,1551,distance_transform
ChangShouHua2_0075.jpg,1,992,785,distance_transform
ChangShouHua2_0075.jpg,1,882,1637,distance_transform
ChangShouHua2_0075.jpg,1,824,769,distance_transform
ChangShouHua2_0075.jpg,0,773,23,outer_ring
ChangShouHua2_0075.jpg,0,897,266,outer_ring
ChangShouHua2_0075.jpg,0,1338,360,outer_ring
ChangShouHua2_0075.jpg,0,318,576,outer_ring
ChangShouHua2_0075.jpg,0,1439,1031,outer_ring
ChangShouHua2_0075.jpg,0,1374,1366,outer_ring
ChangShouHua2_0075.jpg,0,1288,1921,outer_ring
ChangShouHua2_0075.jpg,0,881,2259,outer_ring
ChangShouHua2_0100.jpg,1,1165,1393,distance_transform
ChangShouHua2_0100.jpg,1,1116,1465,distance_transform
ChangShouHua2_0100.jpg,1,1250,1410,distance_transform
ChangShouHua2_0100.jpg,1,1160,1307,distance_transform
ChangShouHua2_0100.jpg,1,773,1840,distance_transform
ChangShouHua2_0100.jpg,0,1953,178,outer_ring
ChangShouHua2_0100.jpg,0,1028,460,outer_ring
ChangShouHua2_0100.jpg,0,815,604,outer_ring
ChangShouHua2_0100.jpg,0,1634,773,outer_ring
ChangShouHua2_0100.jpg,0,585,1163,outer_ring
ChangShouHua2_0100.jpg,0,1823,1506,outer_ring
ChangShouHua2_0100.jpg,0,1647,2014,outer_ring
ChangShouHua2_0100.jpg,0,697,2454,outer_ring
DouBanLv1_0000.jpg,1,1248,1665,distance_transform
DouBanLv1_0000.jpg,1,1202,1591,distance_transform
DouBanLv1_0000.jpg,1,1260,1753,distance_transform
DouBanLv1_0000.jpg,1,1273,1839,distance_transform
DouBanLv1_0000.jpg,1,1156,1277,distance_transform
DouBanLv1_0000.jpg,0,1586,223,outer_ring
DouBanLv1_0000.jpg,0,1376,400,outer_ring
DouBanLv1_0000.jpg,0,645,666,outer_ring
DouBanLv1_0000.jpg,0,1434,963,outer_ring
DouBanLv1_0000.jpg,0,1828,1211,outer_ring
DouBanLv1_0000.jpg,0,1716,1556,outer_ring
DouBanLv1_0000.jpg,0,922,2083,outer_ring
DouBanLv1_0000.jpg,0,1300,2425,outer_ring
DouBanLv1_0025.jpg,1,1045,1981,distance_transform
DouBanLv1_0025.jpg,1,1047,2067,distance_transform
DouBanLv1_0025.jpg,1,1007,1903,distance_transform
DouBanLv1_0025.jpg,1,1049,2153,distance_transform
DouBanLv1_0025.jpg,1,1049,2240,distance_transform
DouBanLv1_0025.jpg,0,1356,656,outer_ring
DouBanLv1_0025.jpg,0,975,816,outer_ring
DouBanLv1_0025.jpg,0,1402,1199,outer_ring
DouBanLv1_0025.jpg,0,1509,1343,outer_ring
DouBanLv1_0025.jpg,0,1388,1492,outer_ring
DouBanLv1_0025.jpg,0,540,1800,outer_ring
DouBanLv1_0025.jpg,0,691,2302,outer_ring
DouBanLv1_0025.jpg,0,1032,2631,outer_ring
DouBanLv1_0050.jpg,1,1237,2008,distance_transform
DouBanLv1_0050.jpg,1,1217,2093,distance_transform
DouBanLv1_0050.jpg,1,1273,1929,distance_transform
DouBanLv1_0050.jpg,1,1198,2177,distance_transform
DouBanLv1_0050.jpg,1,1172,2259,distance_transform
DouBanLv1_0050.jpg,0,986,1046,outer_ring
DouBanLv1_0050.jpg,0,1445,1187,outer_ring
DouBanLv1_0050.jpg,0,1896,1365,outer_ring
DouBanLv1_0050.jpg,0,1693,1555,outer_ring
DouBanLv1_0050.jpg,0,1629,1725,outer_ring
DouBanLv1_0050.jpg,0,1659,1986,outer_ring
DouBanLv1_0050.jpg,0,1464,2343,outer_ring
DouBanLv1_0050.jpg,0,1211,2555,outer_ring
DouBanLv1_0075.jpg,1,894,2048,distance_transform
DouBanLv1_0075.jpg,1,885,2134,distance_transform
DouBanLv1_0075.jpg,1,865,1964,distance_transform
DouBanLv1_0075.jpg,1,877,2220,distance_transform
DouBanLv1_0075.jpg,1,866,2306,distance_transform
DouBanLv1_0075.jpg,0,692,801,outer_ring
DouBanLv1_0075.jpg,0,1328,978,outer_ring
DouBanLv1_0075.jpg,0,456,1326,outer_ring
DouBanLv1_0075.jpg,0,1148,1427,outer_ring
DouBanLv1_0075.jpg,0,529,1616,outer_ring
DouBanLv1_0075.jpg,0,1392,1928,outer_ring
DouBanLv1_0075.jpg,0,1202,2410,outer_ring
